FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,COICOP,Coicop (DESC),HOUSEHOLD_TYPOLOGY,Tipologia famigliare,Anno,Spesa media,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_COICOP,Coicop (DESC) (NOTE_COICOP),NOTE_HOUSEHOLD_TYPOLOGY,Tipologia familiare (NOTE_HOUSEHOLD_TYPOLOGY),NOTE_TIME_PERIOD,Tempo,BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W1C,Coppia con 1 figlio,2009,97.19,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W1C,Coppia con 1 figlio,2010,95.46,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W1C,Coppia con 1 figlio,2011,92.51,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W1C,Coppia con 1 figlio,2012,92.05,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W1C,Coppia con 1 figlio,2013,84.46,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W1C,Coppia con 1 figlio,2014,81.07,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W1C,Coppia con 1 figlio,2015,78.16,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W1C,Coppia con 1 figlio,2016,75.84,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W1C,Coppia con 1 figlio,2017,77.39,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W1C,Coppia con 1 figlio,2018,75.21,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W1C,Coppia con 1 figlio,2019,72.28,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W1C,Coppia con 1 figlio,2020,67.03,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W1C,Coppia con 1 figlio,2021,65.71,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,1997,90.55,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,1998,97.17,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,1999,102.82,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2000,116.11,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2001,105.64,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2002,105.93,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2003,112.76,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2004,116.27,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2005,115.9,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2006,117.6,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2007,116.93,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2008,115.47,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2009,110.75,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2010,112.4,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2011,108.22,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2012,103.9,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2013,93.99,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2014,86.37,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2015,84.56,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2016,86.27,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2017,84.03,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2018,86.74,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2019,78.86,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2020,73.05,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W2C,Coppia con 2 figli,2021,74.91,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,1997,92.96,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,1998,102.02,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,1999,108.5,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2000,123.47,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2001,117.22,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2002,114.06,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2003,121.69,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2004,124.17,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2005,129.89,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2006,118.36,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2007,123.7,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2008,127.46,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2009,121.03,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2010,110.42,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2011,110.89,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2012,110.62,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2013,97.14,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2014,93.32,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2015,89.51,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2016,83.24,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2017,89.78,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2018,84.91,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2019,84.3,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2020,80.95,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,COUPF_W3GEC,Coppia con 3 e più figli,2021,83.93,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,1997,69.23,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,1998,78.47,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,1999,78.19,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2000,84.61,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2001,75.47,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2002,81.41,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2003,81.72,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2004,83.53,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2005,85.97,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2006,83.02,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2007,89.24,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2008,81.97,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2009,78.52,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2010,80.86,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2011,72.8,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2012,76.44,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2013,72.29,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2014,69.74,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2015,64.35,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2016,65.6,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2017,68.43,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2018,64.03,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2019,59.07,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2020,54.31,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,SNGP,Monogenitore,2021,53.83,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,1997,75.13,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,1998,79.91,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,1999,80.41,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2000,84.3,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2001,82.46,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2002,84.04,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2003,86.51,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2004,94.5,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2005,85.17,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2006,91.94,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2007,93.52,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2008,94.77,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2009,90.78,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2010,90.23,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2011,81.52,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2012,83.4,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2013,82.27,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2014,76.28,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2015,76.95,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2016,73.76,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2017,71.26,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2018,72.39,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2019,74.67,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2020,63.64,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,OTHER1,Altre tipologie,2021,63.28,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,WH_FR_HH,Famiglie di soli italiani,2014,65.85,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,WH_FR_HH,Famiglie di soli italiani,2015,63.42,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,WH_FR_HH,Famiglie di soli italiani,2016,62.64,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,WH_FR_HH,Famiglie di soli italiani,2017,63.91,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,WH_FR_HH,Famiglie di soli italiani,2018,62.17,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,WH_FR_HH,Famiglie di soli italiani,2019,59.45,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,WH_FR_HH,Famiglie di soli italiani,2020,54.24,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,WH_FR_HH,Famiglie di soli italiani,2021,53.88,,,,,,,,,,,,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,NAT_FR_HH,Famiglie miste,2014,69.82,,,,,,,,,TIP_FAM__NAT_FR_HH_N1,'Attenzione: nella release dei dati 2014 antecedente al 26 luglio 2016, alla modalità ""famiglie miste"" erano stati erroneamente attribuiti i valori della modalità ""famiglie di soli stranieri"".',,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,NAT_FR_HH,Famiglie miste,2015,74.21,,,,,,,,,TIP_FAM__NAT_FR_HH_N1,'Attenzione: nella release dei dati 2014 antecedente al 26 luglio 2016, alla modalità ""famiglie miste"" erano stati erroneamente attribuiti i valori della modalità ""famiglie di soli stranieri"".',,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,NAT_FR_HH,Famiglie miste,2016,66.49,,,,,,,,,TIP_FAM__NAT_FR_HH_N1,'Attenzione: nella release dei dati 2014 antecedente al 26 luglio 2016, alla modalità ""famiglie miste"" erano stati erroneamente attribuiti i valori della modalità ""famiglie di soli stranieri"".',,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,NAT_FR_HH,Famiglie miste,2017,69.08,,,,,,,,,TIP_FAM__NAT_FR_HH_N1,'Attenzione: nella release dei dati 2014 antecedente al 26 luglio 2016, alla modalità ""famiglie miste"" erano stati erroneamente attribuiti i valori della modalità ""famiglie di soli stranieri"".',,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,NAT_FR_HH,Famiglie miste,2018,74.42,,,,,,,,,TIP_FAM__NAT_FR_HH_N1,'Attenzione: nella release dei dati 2014 antecedente al 26 luglio 2016, alla modalità ""famiglie miste"" erano stati erroneamente attribuiti i valori della modalità ""famiglie di soli stranieri"".',,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,NAT_FR_HH,Famiglie miste,2019,70.12,,,,,,,,,TIP_FAM__NAT_FR_HH_N1,'Attenzione: nella release dei dati 2014 antecedente al 26 luglio 2016, alla modalità ""famiglie miste"" erano stati erroneamente attribuiti i valori della modalità ""famiglie di soli stranieri"".',,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,NAT_FR_HH,Famiglie miste,2020,58.19,,,,,,,,,TIP_FAM__NAT_FR_HH_N1,'Attenzione: nella release dei dati 2014 antecedente al 26 luglio 2016, alla modalità ""famiglie miste"" erano stati erroneamente attribuiti i valori della modalità ""famiglie di soli stranieri"".',,,,,,,,
A,Annuale,IT,Italia,SPESA_MEDIA,Spesa media mensile familiare (in euro correnti),08,-- comunicazioni,NAT_FR_HH,Famiglie miste,2021,63.43,,,,,,,,,TIP_FAM__NAT_FR_HH_N1,'Attenzione: nella release dei dati 2014 antecedente al 26 luglio 2016, alla modalità ""famiglie miste"" erano stati erroneamente attribuiti i valori della modalità ""famiglie di soli stranieri"".',,,,,,,,
